open,high,low,close,volume,marketCap,timestamp
0.827071096,0.930077825,0.810158646,0.891851896,3040869.47,151749595.6,2023-02-06T00:00:00.000Z
0.891989823,0.952895224,0.870712448,0.942328118,5729114.77,161630271.4,2023-02-07T00:00:00.000Z
0.941441211,1.032767672,0.93537705,0.997536249,5865328.66,171629965.5,2023-02-08T00:00:00.000Z
0.998792456,1.003929856,0.839386743,0.856431447,6346818.68,147517228.1,2023-02-09T00:00:00.000Z
0.856706392,0.862295871,0.80437023,0.806999884,5278261.71,139099549.9,2023-02-10T00:00:00.000Z
0.807108888,0.845909671,0.805092688,0.845909671,1880213.33,146057346.5,2023-02-11T00:00:00.000Z
0.845801258,0.84675822,0.802970699,0.803810084,1902860.53,138892458,2023-02-12T00:00:00.000Z
0.804268885,0.805511233,0.728763506,0.749525421,4542391.4,129648216.9,2023-02-13T00:00:00.000Z
0.749021523,0.788644802,0.747407793,0.780876911,2498535.93,135136248.5,2023-02-14T00:00:00.000Z
0.780377765,0.867066665,0.776515267,0.866298235,3308665.94,150013658.2,2023-02-15T00:00:00.000Z
0.866092241,0.916048883,0.814091992,0.814678237,5968116.18,141175509.7,2023-02-16T00:00:00.000Z
0.813990614,0.869866418,0.811659859,0.86010873,3145431.75,149150606.8,2023-02-17T00:00:00.000Z
0.859318836,0.871658419,0.858419907,0.869002891,2639261.53,150857613.9,2023-02-18T00:00:00.000Z
0.868834629,0.874754027,0.841229552,0.851666986,2204390.9,147956858.1,2023-02-19T00:00:00.000Z
0.852584296,0.864075223,0.835489456,0.856137613,3071271.99,148899485.1,2023-02-20T00:00:00.000Z
0.856467686,0.870457903,0.823419739,0.8325018,3928184.79,144862269.6,2023-02-21T00:00:00.000Z
0.832173472,0.83305662,0.77115883,0.806795094,3952289.03,140470930,2023-02-22T00:00:00.000Z
0.806824664,0.828425664,0.803717563,0.813207657,2080497.48,141664578.3,2023-02-23T00:00:00.000Z
0.813128671,0.815055565,0.772546181,0.785163408,1418673.16,136844847.2,2023-02-24T00:00:00.000Z
0.78399652,0.789059282,0.762869447,0.774908719,1949866.97,135120963.6,2023-02-25T00:00:00.000Z
0.775636498,0.811408154,0.771146607,0.808412626,2322290.68,141033763.9,2023-02-26T00:00:00.000Z
0.808490941,0.828266655,0.798653854,0.806196988,1454648.37,140739618.1,2023-02-27T00:00:00.000Z
0.805951523,0.810021878,0.790551535,0.794246025,1011091.45,140554949.8,2023-02-28T00:00:00.000Z
0.794430522,0.81650835,0.782610281,0.813652157,1615051.45,144104182.3,2023-03-01T00:00:00.000Z
0.814374874,0.818960771,0.790505259,0.798858429,1147740.71,141543982,2023-03-02T00:00:00.000Z
0.799242866,0.802135142,0.753088637,0.757567758,1942640.35,134287408.3,2023-03-03T00:00:00.000Z
0.757552708,0.763526376,0.743983893,0.750626449,1553302.45,133119125.1,2023-03-04T00:00:00.000Z
0.751038881,0.761773807,0.739539482,0.740028753,1379622.17,131338656.2,2023-03-05T00:00:00.000Z
0.740246453,0.74140759,0.730300016,0.738154413,1018569.2,131073598.3,2023-03-06T00:00:00.000Z
0.738512185,0.750114937,0.727522328,0.737203038,1517562.56,130959417.8,2023-03-07T00:00:00.000Z
0.737682549,0.744957984,0.706163003,0.714736279,3410609.04,127051013.3,2023-03-08T00:00:00.000Z
0.714214848,0.717410191,0.619448761,0.625134116,4264209.41,111169509,2023-03-09T00:00:00.000Z
0.625581307,0.644812805,0.601752103,0.639799185,3409304.99,113818966.7,2023-03-10T00:00:00.000Z
0.639809137,0.678132776,0.604040952,0.63360831,7517369.56,112780143.8,2023-03-11T00:00:00.000Z
0.632941688,0.694836901,0.630810778,0.691998842,2446026.94,123260982.8,2023-03-12T00:00:00.000Z
0.692533126,0.730186737,0.685867752,0.726533298,2653312.24,129507630.6,2023-03-13T00:00:00.000Z
0.725987624,0.882770872,0.717661419,0.829256526,8639503.63,147906424.3,2023-03-14T00:00:00.000Z
0.829629672,0.837490499,0.778959579,0.792122486,2385398.34,141366251,2023-03-15T00:00:00.000Z
0.792705445,0.829815297,0.791217045,0.82862225,2068059.44,147953545.7,2023-03-16T00:00:00.000Z
0.829389679,0.966959277,0.825052727,0.966751648,5955973.24,172780599.5,2023-03-17T00:00:00.000Z
