open,high,low,close,volume,marketCap,timestamp
0.671525546,0.823121091,0.659217713,0.810903364,360338724.4,723525379.8,2021-10-01T00:00:00.000Z
0.810407863,0.83680596,0.772185846,0.788910956,254109723.8,703902738.9,2021-10-02T00:00:00.000Z
0.788288518,0.872429788,0.75911764,0.870467859,255116222.8,776671568.9,2021-10-03T00:00:00.000Z
0.869239485,0.873640586,0.793414974,0.821977149,350915166.7,733405921.1,2021-10-04T00:00:00.000Z
0.824669509,0.824869637,0.769081281,0.805117364,170747145.2,718362843.3,2021-10-05T00:00:00.000Z
0.806052335,0.839996142,0.74420982,0.820336335,229502479.2,731941911.1,2021-10-06T00:00:00.000Z
0.818038167,0.818038167,0.774459623,0.801398239,126728587.7,715044468.8,2021-10-07T00:00:00.000Z
0.801503982,0.82074204,0.77283127,0.781951999,159208097,697693636.7,2021-10-08T00:00:00.000Z
0.781565541,0.809612064,0.772681367,0.800502418,110715298.1,714245176.2,2021-10-09T00:00:00.000Z
0.800104147,0.800104147,0.745885501,0.750718795,91401115.51,669825931.2,2021-10-10T00:00:00.000Z
0.749806308,0.772247063,0.724044334,0.743617694,93580849.73,663490001.7,2021-10-11T00:00:00.000Z
0.743061009,0.743061009,0.685157165,0.722848499,98753784.18,644958768.2,2021-10-12T00:00:00.000Z
0.723482242,0.746060212,0.707384565,0.745919165,91899680.04,665543480.3,2021-10-13T00:00:00.000Z
0.744468478,0.796128297,0.734109394,0.783437169,125451418.5,699018773.3,2021-10-14T00:00:00.000Z
0.78362003,0.791410444,0.725238523,0.741249309,133455165.3,661376819.5,2021-10-15T00:00:00.000Z
0.741569609,0.753907226,0.733000279,0.749803417,70934313,669009188.8,2021-10-16T00:00:00.000Z
0.750052671,0.762245441,0.707462811,0.723685104,73625545.75,645705225.8,2021-10-17T00:00:00.000Z
0.723484865,0.768797871,0.719459427,0.735911433,109778130.7,656614120.2,2021-10-18T00:00:00.000Z
0.736215684,0.742579145,0.724368829,0.73281285,56302372.17,653849421.7,2021-10-19T00:00:00.000Z
0.732765355,0.78655338,0.727246318,0.775821913,94689189.3,692224091.4,2021-10-20T00:00:00.000Z
0.776829255,0.801549696,0.751579171,0.756517945,109427838.4,675000200.8,2021-10-21T00:00:00.000Z
0.756125982,0.780286672,0.74273858,0.757468731,67066083.82,675848535.3,2021-10-22T00:00:00.000Z
0.756997822,0.765576436,0.742199291,0.765355341,50353345.74,682885332.7,2021-10-23T00:00:00.000Z
0.765344808,0.792890721,0.75855005,0.792890721,99756021.53,707453668.7,2021-10-24T00:00:00.000Z
0.795395882,0.820643044,0.770696556,0.807446942,121996897.5,720441400.8,2021-10-25T00:00:00.000Z
0.807221381,0.870740811,0.800809851,0.830974522,154672871,741433792.2,2021-10-26T00:00:00.000Z
