open,high,low,close,volume,marketCap,timestamp
74.61109251,117.0267885,74.24960505,110.5390895,3272757444,6732659595,2021-10-01T00:00:00.000Z
110.4108398,119.9214481,106.4006155,107.9417311,2587817806,6574460985,2021-10-02T00:00:00.000Z
107.9634221,138.318144,103.9908206,138.318144,2673087029,8424612358,2021-10-03T00:00:00.000Z
137.3726162,155.0844811,131.9569123,133.9513712,3964782527,8158643142,2021-10-04T00:00:00.000Z
134.7230754,145.7020131,127.5316864,128.9872593,2090557471,7856291495,2021-10-05T00:00:00.000Z
128.7117445,140.4199633,120.2853249,126.2166056,2589126719,7687537904,2021-10-06T00:00:00.000Z
126.3099092,130.8067741,120.9153657,124.5093275,1174395063,7583551866,2021-10-07T00:00:00.000Z
124.3741467,138.5144787,120.3603567,126.3672894,1325554236,7696715680,2021-10-08T00:00:00.000Z
126.1799066,132.3185705,123.9851581,126.5458034,667486136.9,7707588523,2021-10-09T00:00:00.000Z
126.5660352,126.5660352,115.7023296,116.3226969,467384771,7084924659,2021-10-10T00:00:00.000Z
116.4271871,121.8856302,112.5208265,117.0170231,581610296.9,7127214332,2021-10-11T00:00:00.000Z
116.6544041,125.8998155,114.0657069,122.0655788,1094381151,7434709239,2021-10-12T00:00:00.000Z
122.1431691,124.7374144,118.0186892,121.7667557,486930365.2,7416508672,2021-10-13T00:00:00.000Z
121.6774812,143.3204785,120.5803185,136.2120822,1488398669,8296337399,2021-10-14T00:00:00.000Z
136.4202611,145.0477558,124.9494974,125.7878717,1477113651,7661424797,2021-10-15T00:00:00.000Z
125.6516715,129.9302775,122.8390332,125.2733922,471065745,7630089136,2021-10-16T00:00:00.000Z
125.1469435,129.5048686,121.7826899,124.6535672,389199510,7592337144,2021-10-17T00:00:00.000Z
124.6433885,125.3490824,119.2882269,122.4818815,392238229.1,7460065197,2021-10-18T00:00:00.000Z
122.4900341,123.5819211,120.2155206,122.1660161,242258839.1,7440826629,2021-10-19T00:00:00.000Z
122.1368041,129.7663571,120.7818434,127.3362311,401928977.8,7755731498,2021-10-20T00:00:00.000Z
127.6686352,133.9687033,116.5390646,119.8224796,698855437.1,7298087678,2021-10-21T00:00:00.000Z
