open,high,low,close,volume,marketCap,timestamp
0.153606432,0.184731744,0.152811297,0.180453414,43116345.78,153970837.7,2021-10-01T00:00:00.000Z
0.180433833,0.209190706,0.17875277,0.192267451,83239339.84,164051096.2,2021-10-02T00:00:00.000Z
0.19309878,0.195632343,0.182150337,0.191364581,22678177.66,163280727.5,2021-10-03T00:00:00.000Z
0.192185111,0.192185111,0.179178511,0.183189046,15231664.75,156304999.8,2021-10-04T00:00:00.000Z
0.18399797,0.203819708,0.180970904,0.203804639,42054709.93,173895135.8,2021-10-05T00:00:00.000Z
0.202986333,0.215507171,0.19464628,0.207301569,50957942.28,176878870.9,2021-10-06T00:00:00.000Z
0.206532476,0.211574601,0.199799428,0.207345211,26915499.71,176916108.2,2021-10-07T00:00:00.000Z
0.207345211,0.223073821,0.205161323,0.219805435,46146025.36,187547722.7,2021-10-08T00:00:00.000Z
0.220624514,0.220624514,0.193065518,0.204788409,33277914.44,174734532,2021-10-09T00:00:00.000Z
0.204828543,0.209788698,0.197240226,0.204687838,18944429.74,174648720,2021-10-10T00:00:00.000Z
0.205538497,0.205538497,0.193898818,0.19650158,11614998.46,167663842.2,2021-10-11T00:00:00.000Z
0.19729939,0.19729939,0.175322845,0.187020316,16184976.28,159574008.4,2021-10-12T00:00:00.000Z
0.188589084,0.195660957,0.181104748,0.192966276,22114388.93,164647365,2021-10-13T00:00:00.000Z
0.193780414,0.197062983,0.190173999,0.195365608,9753498.4,166694580.6,2021-10-14T00:00:00.000Z
0.194553513,0.197779214,0.17697341,0.183506185,19978327.42,156575596.7,2021-10-15T00:00:00.000Z
0.183506087,0.197810974,0.18344536,0.188527712,25426677.43,160860185.7,2021-10-16T00:00:00.000Z
0.188527726,0.191894187,0.181792944,0.18599846,6599779.26,158702115.8,2021-10-17T00:00:00.000Z
0.186014729,0.186287683,0.177591995,0.186287683,6500436.58,153049931.8,2021-10-18T00:00:00.000Z
0.185481249,0.190427168,0.181624913,0.190412348,6995624.04,156438667.5,2021-10-19T00:00:00.000Z
0.18962636,0.197107371,0.187546667,0.193930459,16832179.4,159329071.3,2021-10-20T00:00:00.000Z
0.193944532,0.199946709,0.190069918,0.194398578,16609004.54,159713667.4,2021-10-21T00:00:00.000Z
0.193657932,0.235427599,0.192579472,0.20892437,153486834.1,171647744,2021-10-22T00:00:00.000Z
0.207228742,0.231860975,0.202134938,0.230955556,87571174.62,189748090.4,2021-10-23T00:00:00.000Z
0.231824684,0.231824684,0.208909313,0.21313559,33259269.61,175107591.3,2021-10-24T00:00:00.000Z
0.212337239,0.232559316,0.210626195,0.226260577,148881706.8,201016316.5,2021-10-25T00:00:00.000Z
0.22608513,0.253462848,0.22608513,0.236879793,218293812.5,210450728.9,2021-10-26T00:00:00.000Z
0.236050009,0.243011039,0.201654418,0.221336695,105448686.2,196641800.1,2021-10-27T00:00:00.000Z
0.220902029,0.242093955,0.217664613,0.234357945,88094614.38,208210257.5,2021-10-28T00:00:00.000Z
0.234440903,0.261630545,0.230249484,0.257696983,58253928.41,228945321.8,2021-10-29T00:00:00.000Z
