open,high,low,close,volume,marketCap,timestamp
6.819046912,8.271925521,6.819046912,7.001610345,20090241.7,298212587.8,2021-11-15T00:00:00.000Z
6.996741853,45.23553608,5.512916365,5.796345669,29182717.67,246877954.8,2021-11-16T00:00:00.000Z
5.79487894,9.11451378,5.240070612,8.74599091,58216642.65,372509244.8,2021-11-17T00:00:00.000Z
8.749877561,9.06844824,6.7308802,7.572751605,56975062.89,322538636.4,2021-11-18T00:00:00.000Z
7.575221437,9.98884542,7.543131293,8.231789279,70167654.87,350608369,2021-11-19T00:00:00.000Z
8.234836497,9.843276507,8.221114352,9.474965673,34906372.91,403557737.9,2021-11-20T00:00:00.000Z
9.473109052,9.885432363,9.0862828,9.268615451,31728822.33,394768869.3,2021-11-21T00:00:00.000Z
9.265258091,9.265258091,7.794620909,8.090802785,33428573.25,344603472.2,2021-11-22T00:00:00.000Z
8.090664275,9.473965463,7.95531352,9.131963515,34155865.62,388948590,2021-11-23T00:00:00.000Z
9.135894572,10.0931059,8.37010886,9.217182042,33174249.74,392578217.5,2021-11-24T00:00:00.000Z
9.958373539,10.86282939,9.61655688,9.77213686,46925610.92,416214853.1,2021-11-25T00:00:00.000Z
10.70746169,10.90947081,7.99110896,8.990879219,40780098.66,382939527.7,2021-11-26T00:00:00.000Z
8.981303024,9.559807676,8.839416423,8.864119571,16586635.88,377540580.8,2021-11-27T00:00:00.000Z
8.867634026,9.884356474,7.950620181,9.855506464,30641551.71,419765731.3,2021-11-28T00:00:00.000Z
9.854565484,10.11431797,9.517402133,9.930427766,16965825.21,422956779.4,2021-11-29T00:00:00.000Z
9.930412706,10.63853447,9.840788788,10.63853447,23493937.54,453116460.2,2021-11-30T00:00:00.000Z
10.63466744,11.4002093,10.26199766,10.35861555,41722350.24,441194153.6,2021-12-01T00:00:00.000Z
10.35864401,11.89146718,8.157518299,9.266894136,254585757.8,394695555.1,2021-12-02T00:00:00.000Z
9.311569648,10.17066298,8.226546226,8.556998663,85080508.15,364459687,2021-12-03T00:00:00.000Z
8.575484134,8.607010292,6.048617306,7.390708379,63023188.46,314785051.3,2021-12-04T00:00:00.000Z
7.380411573,7.537926902,6.102023422,6.23030633,37679880.19,265361207.2,2021-12-05T00:00:00.000Z
6.240930397,6.240930397,5.011583061,6.075586217,52277666.68,258771368.2,2021-12-06T00:00:00.000Z
6.087950093,6.185542299,5.348443278,5.484639262,39705566.38,233601755.5,2021-12-07T00:00:00.000Z
5.494049036,5.739569045,5.04420408,5.612654873,38573334.36,239054196.4,2021-12-08T00:00:00.000Z
5.595633087,5.691312708,4.974605434,5.243047547,20093037.23,223311881.1,2021-12-09T00:00:00.000Z
5.244909342,5.301582996,4.500991307,4.508551173,22302994.99,192028211.6,2021-12-10T00:00:00.000Z
4.517740224,5.065476905,4.328731831,4.901787478,19565411.19,208776932.3,2021-12-11T00:00:00.000Z
4.881900817,5.535173917,4.663271167,5.103210742,45720777.76,217355951.9,2021-12-12T00:00:00.000Z
5.125198614,5.129342019,4.093051136,4.21033678,23623917.94,179326664.2,2021-12-13T00:00:00.000Z
4.210313425,4.512646122,4.098277659,4.482321186,23600474.3,190911024,2021-12-14T00:00:00.000Z
4.491349983,5.295355748,4.397446543,5.121125595,62305042.59,218118981.4,2021-12-15T00:00:00.000Z
5.101641294,5.482906897,5.005928112,5.041178581,30018416.35,214713878.1,2021-12-16T00:00:00.000Z
5.032431112,5.130253832,4.453024071,4.791407544,23384431.39,204075630.1,2021-12-17T00:00:00.000Z
4.784620391,5.445344909,4.596988327,5.254473827,35346867.56,223798549.3,2021-12-18T00:00:00.000Z
5.263108056,6.345914173,5.172139441,5.833246557,69502953.04,248449637.4,2021-12-19T00:00:00.000Z
5.841210322,5.920325166,5.075081431,5.789244164,51767804.89,246575487.4,2021-12-20T00:00:00.000Z
5.784135725,7.497016663,5.723447294,6.779320156,149521804.2,288744804.1,2021-12-21T00:00:00.000Z
6.781074129,6.86011862,6.355191081,6.573757185,42835779.92,279989466,2021-12-22T00:00:00.000Z
6.573356559,7.180760565,6.338623163,6.942207537,46586816.05,295682503.4,2021-12-23T00:00:00.000Z
6.952598374,7.155218734,6.791704606,6.915698585,34095067.94,294553434.1,2021-12-24T00:00:00.000Z
6.918289491,6.925250506,6.542061538,6.64960385,28178202.58,283219927.2,2021-12-25T00:00:00.000Z
6.658991358,6.729769827,6.182663269,6.310636667,29499351.35,268782636.9,2021-12-26T00:00:00.000Z
6.302168902,6.31190173,5.833800958,5.848756467,31663754.68,249110235.4,2021-12-27T00:00:00.000Z
5.850373051,5.851515023,5.16260253,5.209188891,37812181.9,221869773.3,2021-12-28T00:00:00.000Z
5.208421762,5.428728162,4.72554964,4.811495978,29247621.61,204931236.7,2021-12-29T00:00:00.000Z
4.811708713,5.199531619,4.732665101,5.086119173,23141958.84,216627987.8,2021-12-30T00:00:00.000Z
5.095534042,5.186591749,4.775390142,4.873790733,23494428.16,207584494.9,2021-12-31T00:00:00.000Z
4.861196258,5.033460567,4.836987512,4.980773895,16151945.16,212141121.8,2022-01-01T00:00:00.000Z
4.977962655,5.258403924,4.929708305,5.256452748,24778709.69,223882835.5,2022-01-02T00:00:00.000Z
5.2548759,5.559730752,5.006840422,5.4582807,38268523.94,232479091.6,2022-01-03T00:00:00.000Z
5.457807467,5.463876662,5.062126366,5.070502033,33323722.86,215962822.6,2022-01-04T00:00:00.000Z
5.070572482,5.123500675,4.350922302,4.486787761,36297209.78,191101264.3,2022-01-05T00:00:00.000Z
4.486379359,4.585608839,4.222751805,4.557547469,35712577.19,194115061.8,2022-01-06T00:00:00.000Z
4.555764825,4.560720926,3.910538853,3.954250588,30053026.78,168419441,2022-01-07T00:00:00.000Z
3.953835984,4.093397731,3.628084072,3.816985352,22523270.55,162573040.1,2022-01-08T00:00:00.000Z
3.815196626,3.965321678,3.71218418,3.832907586,16626081.92,163251199.9,2022-01-09T00:00:00.000Z
3.833973359,3.887512043,3.446482873,3.560544092,17851449.27,151650694,2022-01-10T00:00:00.000Z
3.560507074,3.824891421,3.535981088,3.766322233,18466875.63,160415196.6,2022-01-11T00:00:00.000Z
3.766707045,4.35098138,3.673792371,4.271092547,27760038.77,181914373.8,2022-01-12T00:00:00.000Z
4.270631588,4.401415322,4.024696535,4.090661755,24622778.41,174229465.5,2022-01-13T00:00:00.000Z
4.089782214,4.176343744,3.90611939,3.95415218,20538113.05,168415249.7,2022-01-14T00:00:00.000Z
3.954451329,4.078432296,3.934726052,4.001261785,14899956.15,170421741.9,2022-01-15T00:00:00.000Z
4.001230625,4.016577294,3.863767424,3.907783457,15568061.82,166440313,2022-01-16T00:00:00.000Z
3.907901969,3.917358901,3.517555573,3.575715844,17146597.17,152296889.2,2022-01-17T00:00:00.000Z
3.575607643,3.605629682,3.378650853,3.497497246,14104435.81,148965402.7,2022-01-18T00:00:00.000Z
3.497116311,3.498328332,3.216388463,3.220210809,16773557.25,137155218.8,2022-01-19T00:00:00.000Z
3.217012615,3.404774261,3.091041165,3.091458077,15879263.91,131671382.4,2022-01-20T00:00:00.000Z
3.091633484,3.146603579,2.37804176,2.411895339,24216048.59,102727446.3,2022-01-21T00:00:00.000Z
2.413258683,2.457912343,2.052096352,2.158122298,20165526.89,91918744.92,2022-01-22T00:00:00.000Z
2.157101506,2.293627348,2.083842476,2.285873629,16081957.1,97359929.61,2022-01-23T00:00:00.000Z
2.2782452,2.2782452,1.873678481,2.148591644,21793305.23,91512815.32,2022-01-24T00:00:00.000Z
2.150754038,2.302230506,2.073669313,2.224524387,15862122.39,94746942.71,2022-01-25T00:00:00.000Z
2.223764556,2.484612095,2.074429298,2.134651651,24663670.45,90919083.14,2022-01-26T00:00:00.000Z
2.133711362,2.228150943,2.025695045,2.114073398,18046428.76,90042614.17,2022-01-27T00:00:00.000Z
2.113815704,2.486957321,2.069223183,2.476772056,23473849.99,105490675.4,2022-01-28T00:00:00.000Z
2.476564226,2.558026602,2.356514159,2.50594159,19510111.42,106733064.2,2022-01-29T00:00:00.000Z
2.506418379,2.561915187,2.403088085,2.414116637,17321778.4,102822055.8,2022-01-30T00:00:00.000Z
2.41426907,2.561798028,2.294617302,2.515756639,19008962.32,107151106.8,2022-01-31T00:00:00.000Z
2.514741351,2.520132649,2.348201083,2.424504392,24043786.07,103264491.1,2022-02-01T00:00:00.000Z
2.425516351,2.425516351,2.126282158,2.146509405,19496826.35,91424128.58,2022-02-02T00:00:00.000Z
2.145926724,2.20085547,2.075289728,2.20085547,15437309.6,93738836.16,2022-02-03T00:00:00.000Z
2.202380058,2.438365013,2.202380058,2.421171696,19690740.03,103122544.9,2022-02-04T00:00:00.000Z
2.421563278,2.534456624,2.407552739,2.4588083,16005914.9,104725563.1,2022-02-05T00:00:00.000Z
2.458781139,2.885696711,2.434100533,2.858191385,31481759.51,121736087.5,2022-02-06T00:00:00.000Z
2.861292659,3.137113606,2.782766525,2.989488017,28153454.29,127328273.6,2022-02-07T00:00:00.000Z
2.989893771,3.057782633,2.79704537,2.937779312,22471448.4,125125896.5,2022-02-08T00:00:00.000Z
2.936191285,3.266651,2.847010756,3.189478699,21502981.68,135846276.8,2022-02-09T00:00:00.000Z
3.18961581,3.32632033,2.924582067,2.933026565,40168589.11,124923467.5,2022-02-10T00:00:00.000Z
2.932111679,3.013102146,2.629151428,2.679068593,26246795.61,114106889.5,2022-02-11T00:00:00.000Z
2.6798218,2.725811949,2.58432397,2.65201573,15899102.83,112954654,2022-02-12T00:00:00.000Z
2.652195973,2.6789422,2.565137288,2.635293266,11558826.28,112242410.8,2022-02-13T00:00:00.000Z
2.633620837,2.740291756,2.558441863,2.71727806,15161600.01,115734307.2,2022-02-14T00:00:00.000Z
2.717306573,3.051079701,2.705667741,3.051079701,19286360.57,129951586.7,2022-02-15T00:00:00.000Z
3.054411178,3.152587794,2.934100325,3.04274744,19693742.58,129596699,2022-02-16T00:00:00.000Z
3.042047489,3.087199242,2.703007959,2.744511461,19428220.23,116894232.2,2022-02-17T00:00:00.000Z
2.744887085,2.835934727,2.595549424,2.608543607,18815189.52,111103089.3,2022-02-18T00:00:00.000Z
2.608449971,2.681639604,2.525956151,2.55938827,11014332.54,109009465.2,2022-02-19T00:00:00.000Z
2.559392913,2.563458455,2.303749808,2.356973173,16995574.99,100388201.4,2022-02-20T00:00:00.000Z
2.355897976,2.484867815,2.27641612,2.294433637,19571154.77,97724517.49,2022-02-21T00:00:00.000Z
2.293900129,2.411356932,2.231138336,2.364491227,14806620.31,100708410.4,2022-02-22T00:00:00.000Z
2.364080603,2.470052268,2.262512237,2.265491672,15883128.6,96491821.31,2022-02-23T00:00:00.000Z
2.264679176,2.265713298,1.912676276,2.08796319,24275686.61,88930528.19,2022-02-24T00:00:00.000Z
2.088005708,2.276232526,2.072504438,2.245705744,12636804.86,95649099.06,2022-02-25T00:00:00.000Z
2.245374008,2.309413955,2.230749885,2.250964863,9351051.76,95873095.46,2022-02-26T00:00:00.000Z
2.250528019,2.270028701,2.099189156,2.140297013,11598359.58,91159530.39,2022-02-27T00:00:00.000Z
2.139787188,2.418621474,2.115036786,2.406079899,13319816.78,102479755.1,2022-02-28T00:00:00.000Z
2.407128124,2.493982365,2.380252377,2.410536212,10757408.16,102669558.3,2022-03-01T00:00:00.000Z
2.410148906,2.452366097,2.356457234,2.399827492,12719531.69,102213452.5,2022-03-02T00:00:00.000Z
2.399931757,2.403260969,2.250862328,2.313671632,10406595.04,98543902.14,2022-03-03T00:00:00.000Z
2.313761075,2.31539158,2.09795465,2.113503283,11009838.7,90018331.84,2022-03-04T00:00:00.000Z
2.113695285,2.17586429,2.090771601,2.162427128,6230559.83,92102096.23,2022-03-05T00:00:00.000Z
2.162473605,2.173157665,2.078352024,2.084811293,11020390.47,88796282.58,2022-03-06T00:00:00.000Z
2.084893778,2.113781524,1.980364836,1.989926964,10602861.24,84754969.25,2022-03-07T00:00:00.000Z
1.989764345,2.068966,1.98857611,2.027405733,8042181.94,86351264.97,2022-03-08T00:00:00.000Z
2.027513156,2.165924835,2.019949602,2.053107992,11799054.24,87445975.61,2022-03-09T00:00:00.000Z
2.053039066,2.0562345,1.928378196,1.981848837,10185147.76,84410905.68,2022-03-10T00:00:00.000Z
1.981848164,2.026913799,1.924114415,1.951378377,10953281.18,83113107.83,2022-03-11T00:00:00.000Z
1.951417676,2.051221377,1.951417676,1.966499588,17561847.95,83757150.44,2022-03-12T00:00:00.000Z
1.966771943,2.01403073,1.884804389,1.886735181,11762614.98,80359824.85,2022-03-13T00:00:00.000Z
1.886573287,1.933859673,1.870172329,1.919479131,9276951.06,81754455.16,2022-03-14T00:00:00.000Z
1.919395854,1.961038383,1.857379661,1.935623543,11360577.38,82442077.95,2022-03-15T00:00:00.000Z
1.935589321,2.20130958,1.906886585,2.133183175,44003175.56,90856537.81,2022-03-16T00:00:00.000Z
2.133050307,2.13834255,2.084711244,2.117451903,12617648.09,90186511.47,2022-03-17T00:00:00.000Z
2.11730999,2.289827157,2.078105083,2.284420219,11345373.37,97298025.96,2022-03-18T00:00:00.000Z
2.284168183,2.427110984,2.26390474,2.318935829,16877549.95,98768114.82,2022-03-19T00:00:00.000Z
2.319289993,2.332211294,2.2162972,2.233947315,10029259.24,95148284.06,2022-03-20T00:00:00.000Z
2.23394839,2.347483844,2.216099448,2.245800282,13199008.83,95653125.63,2022-03-21T00:00:00.000Z
2.245687802,2.329409911,2.242542954,2.257371895,11939501.86,96145983.78,2022-03-22T00:00:00.000Z
2.257829113,2.309556676,2.196811036,2.309044474,11346513.96,98346822.24,2022-03-23T00:00:00.000Z
2.30883514,2.642696045,2.30167181,2.570230857,43591818.43,109471272.7,2022-03-24T00:00:00.000Z
2.568797394,2.680269708,2.493080608,2.49892098,18807353.59,106434042.4,2022-03-25T00:00:00.000Z
2.499205895,2.507892397,2.462840439,2.490420888,8436211.49,106072006.5,2022-03-26T00:00:00.000Z
2.490538415,2.636430046,2.486731416,2.630816985,9193400.24,112051757,2022-03-27T00:00:00.000Z
2.632734008,2.766788698,2.621581238,2.641517483,13707812.48,112507512.6,2022-03-28T00:00:00.000Z
2.641345203,2.835777591,2.63935311,2.741651726,11956289.76,116772430.3,2022-03-29T00:00:00.000Z
2.741504185,2.803362892,2.682150665,2.749495128,11834610.3,117106496.5,2022-03-30T00:00:00.000Z
2.749553057,2.824038489,2.636947388,2.664959479,15415510.28,113505954.1,2022-03-31T00:00:00.000Z
2.664685427,2.894449359,2.608894058,2.855627551,14295729.06,121626888.6,2022-04-01T00:00:00.000Z
2.855755986,3.043263488,2.854952351,2.904010842,18271404.01,123687629.8,2022-04-02T00:00:00.000Z
2.903802284,2.946989007,2.848853144,2.929998851,10449710.77,124794511.1,2022-04-03T00:00:00.000Z
2.92983599,2.932244737,2.730978057,2.815244748,12299781.17,119906904.3,2022-04-04T00:00:00.000Z
2.81531785,2.839903882,2.692232747,2.692952755,11300026.18,114698243.7,2022-04-05T00:00:00.000Z
2.692892831,2.692892831,2.404379179,2.407499045,12292758.14,102540199.3,2022-04-06T00:00:00.000Z
2.407682881,2.438919793,2.361297479,2.413070511,10556989.93,102777499.2,2022-04-07T00:00:00.000Z
2.412489367,2.442970531,2.255603572,2.264240593,9517836.09,96438535.32,2022-04-08T00:00:00.000Z
2.263956475,2.27395135,2.198287753,2.228878423,7923730.03,94932389.8,2022-04-09T00:00:00.000Z
2.228837548,2.358220136,2.217808853,2.26573428,9846197.35,96502154.45,2022-04-10T00:00:00.000Z
2.265007387,2.265007387,2.006549519,2.036669272,9430166.79,86745817.64,2022-04-11T00:00:00.000Z
2.035980373,2.114328514,2.012093159,2.076234424,7906923.64,88430976.57,2022-04-12T00:00:00.000Z
2.076012269,2.66921788,2.067597107,2.330495389,50136386.74,99260459.63,2022-04-13T00:00:00.000Z
2.330373748,2.412454773,2.132619153,2.157901498,15052232.91,91909340.61,2022-04-14T00:00:00.000Z
2.157931798,2.196271951,2.128648544,2.148366363,6571239.5,91503220.14,2022-04-15T00:00:00.000Z
2.148829398,2.203809011,2.144659394,2.203809011,7397373.75,93864633.4,2022-04-16T00:00:00.000Z
2.203597791,2.213560038,2.092431994,2.09397714,7476388.74,89186674.35,2022-04-17T00:00:00.000Z
2.09401861,2.116756183,1.97969811,2.110774182,8967285.46,89902093.97,2022-04-18T00:00:00.000Z
2.110348199,2.173842469,2.08960327,2.15477991,7091088.54,91776385.93,2022-04-19T00:00:00.000Z
2.154757505,2.214052257,2.111521312,2.124680104,7113341.52,90494375.01,2022-04-20T00:00:00.000Z
2.124642967,2.163982379,1.987673952,2.013018007,6885230.69,85738462.96,2022-04-21T00:00:00.000Z
2.012902394,2.062085335,1.988315901,2.004997006,4695082.68,85396832.49,2022-04-22T00:00:00.000Z
2.004875552,2.044538789,1.995719289,2.019268572,2962553.48,86004687.01,2022-04-23T00:00:00.000Z
2.019014399,2.035316203,1.977786559,1.978329101,2920180.84,84260993.07,2022-04-24T00:00:00.000Z
1.978257479,2.005941938,1.88038486,1.969943977,7184231.68,83903853.88,2022-04-25T00:00:00.000Z
1.968382782,1.982198456,1.784856986,1.790207887,4758624.13,76248534.32,2022-04-26T00:00:00.000Z
1.792052463,1.888053896,1.792052463,1.856171856,4727423.87,79058071.68,2022-04-27T00:00:00.000Z
1.855886491,1.976980783,1.834728092,1.897949094,9365759.72,80837447.83,2022-04-28T00:00:00.000Z
1.897425806,1.908687999,1.743160785,1.77610833,7367179.51,75648005.97,2022-04-29T00:00:00.000Z
1.777577416,1.78791362,1.664124038,1.666477115,4213829.87,70978593.27,2022-04-30T00:00:00.000Z
1.666465446,1.699859318,1.636175118,1.69526451,5165960.24,72204706.01,2022-05-01T00:00:00.000Z
1.695221513,1.715804745,1.647126152,1.695522816,3789667.45,72215707.79,2022-05-02T00:00:00.000Z
1.695502774,1.699288039,1.610539367,1.629727062,3280229.63,69413335.01,2022-05-03T00:00:00.000Z
1.629940923,1.749748781,1.629940923,1.725754661,6745143.95,73503342.52,2022-05-04T00:00:00.000Z
1.725650038,1.741179232,1.518854447,1.555364813,7698849.37,66246098.12,2022-05-05T00:00:00.000Z
1.555821588,1.626686142,1.552737257,1.622032361,6361187.22,69085602.32,2022-05-06T00:00:00.000Z
1.622003116,1.629067108,1.578809276,1.603539359,4019887.15,68297948.4,2022-05-07T00:00:00.000Z
1.603612742,1.609471468,1.495392191,1.495968095,3840536.51,63716273.12,2022-05-08T00:00:00.000Z
1.496050109,1.506408244,1.279909115,1.281395066,5553811.93,54577178.64,2022-05-09T00:00:00.000Z
1.281256229,1.403749792,1.254842776,1.346113622,6185413.47,57333671.39,2022-05-10T00:00:00.000Z
1.346569015,1.369729192,1.095491018,1.144615475,9659315.17,48751462.31,2022-05-11T00:00:00.000Z
1.144696076,1.18624908,0.984102508,1.009758064,9477766.54,43007615.48,2022-05-12T00:00:00.000Z
1.009359793,1.172223227,1.003019499,1.030263825,13484914.72,43880996.83,2022-05-13T00:00:00.000Z
1.030137561,1.067281926,0.986010158,1.050956216,7667353.76,44762327.17,2022-05-14T00:00:00.000Z
1.05096859,1.111863119,1.013949823,1.107715973,7052309.46,47179838.71,2022-05-15T00:00:00.000Z
1.107869656,1.107869656,1.032431784,1.054080813,7560403.81,44895409.99,2022-05-16T00:00:00.000Z
