open,high,low,close,volume,marketCap,timestamp
0.235025661,0.273175542,0.234609817,0.264386222,163199924.9,467219985.2,2021-10-01T00:00:00.000Z
0.263332959,0.275832795,0.253877202,0.267941126,55505169.8,473677973.7,2021-10-02T00:00:00.000Z
0.266921494,0.317523269,0.260737355,0.29588015,178383440.4,523235033.1,2021-10-03T00:00:00.000Z
0.294970194,0.308861268,0.289509576,0.302567848,102525854.2,535430928.5,2021-10-04T00:00:00.000Z
0.302925783,0.308499056,0.291448125,0.306225331,63956442.34,542070892.1,2021-10-05T00:00:00.000Z
0.306314577,0.345994229,0.289912881,0.305994021,120865937.1,541888672.3,2021-10-06T00:00:00.000Z
0.305349822,0.305349822,0.291342414,0.295942101,29930799.74,524244350.5,2021-10-07T00:00:00.000Z
0.296136561,0.297178265,0.282173647,0.293016058,54880407.58,519226144.4,2021-10-08T00:00:00.000Z
0.293578173,0.293578173,0.275950807,0.280890851,41596774.09,497897461.3,2021-10-09T00:00:00.000Z
0.280931561,0.285882595,0.272525526,0.275214425,19929569.84,487964640,2021-10-10T00:00:00.000Z
0.275291045,0.281598963,0.267083469,0.273176,24488008.25,484502838,2021-10-11T00:00:00.000Z
0.27410486,0.284664154,0.254408724,0.283288385,75958814.42,502654530.3,2021-10-12T00:00:00.000Z
0.282980568,0.291108982,0.274220868,0.290550651,46138350.1,515691290.3,2021-10-13T00:00:00.000Z
0.290366027,0.294083975,0.2854755,0.290841134,28017609.46,516375444.7,2021-10-14T00:00:00.000Z
0.290402327,0.290507508,0.267244906,0.27113414,36562239.55,481571663.5,2021-10-15T00:00:00.000Z
0.271417597,0.282599809,0.269108956,0.281749222,23163859.38,500625207.7,2021-10-16T00:00:00.000Z
0.282049174,0.282049174,0.270979162,0.275648386,22118422.43,489920072.6,2021-10-17T00:00:00.000Z
0.275928372,0.295625072,0.26997535,0.293235765,75603011.46,521419698.6,2021-10-18T00:00:00.000Z
0.293416028,0.296587118,0.283360249,0.295552963,36598101.48,525738224.5,2021-10-19T00:00:00.000Z
0.295054036,0.308894627,0.2798302,0.298410581,69485707.02,531405777.7,2021-10-20T00:00:00.000Z
0.298661891,0.301718099,0.285677781,0.288265487,39208800.44,513495110.2,2021-10-21T00:00:00.000Z
0.287949213,0.308757568,0.286804644,0.306370629,67039875.51,545910330.4,2021-10-22T00:00:00.000Z
0.306299051,0.310182363,0.297431724,0.308741917,46912851.64,550331475.1,2021-10-23T00:00:00.000Z
0.308719931,0.332763469,0.304466,0.312230714,102782614.5,556740164.3,2021-10-24T00:00:00.000Z
0.313111043,0.314705219,0.300498,0.310776464,50300893.05,554351357.1,2021-10-25T00:00:00.000Z
0.31063874,0.328573864,0.307126675,0.320391873,59711277.58,571880947.2,2021-10-26T00:00:00.000Z
0.320487209,0.337409617,0.283044166,0.312769347,129201708.6,558470508.5,2021-10-27T00:00:00.000Z
0.311285696,0.348832786,0.311285696,0.340257371,113374662.2,607945453.8,2021-10-28T00:00:00.000Z
0.341946188,0.38689143,0.341423282,0.363592583,189417996.4,649926463.8,2021-10-29T00:00:00.000Z
0.36477377,0.445723425,0.343815232,0.419003316,338598869.5,749240175.8,2021-10-30T00:00:00.000Z
0.419705585,0.604278845,0.373458149,0.393417023,1047614768,711773160.6,2021-10-31T00:00:00.000Z
0.392665506,0.450597611,0.381047857,0.418364652,443330796,757161485.6,2021-11-01T00:00:00.000Z
0.41784486,0.496047794,0.396739958,0.479320154,291498396.3,867809641.9,2021-11-02T00:00:00.000Z
0.473860732,0.488224907,0.444047198,0.46036602,132368461.9,833758145.6,2021-11-03T00:00:00.000Z
0.461929947,0.494977017,0.440282222,0.477981635,158246638,866184397.7,2021-11-04T00:00:00.000Z
0.475872141,0.600364333,0.475872141,0.535175453,730358589.7,970223579.2,2021-11-05T00:00:00.000Z
0.534698026,0.554420078,0.501667492,0.52426054,201307616.2,950761933,2021-11-06T00:00:00.000Z
0.525242163,0.545632275,0.502982245,0.509136023,165190363.2,923625379,2021-11-07T00:00:00.000Z
0.510861585,0.513339264,0.471857244,0.494538702,142111832.7,897543842.6,2021-11-08T00:00:00.000Z
0.494752424,0.520495908,0.476812804,0.501209256,121319386.9,907753636.7,2021-11-09T00:00:00.000Z
0.501627861,0.540214309,0.481407181,0.495747565,190618694.3,898175337.9,2021-11-10T00:00:00.000Z
0.495922161,0.564200492,0.486717175,0.543605068,212665518.2,985184612.4,2021-11-11T00:00:00.000Z
0.545836629,0.582246926,0.529479642,0.573417607,218934425.1,1039864653,2021-11-12T00:00:00.000Z
0.573319879,0.605486577,0.559031801,0.560137041,184061024.1,1016126849,2021-11-13T00:00:00.000Z
0.560299501,0.795863983,0.559296574,0.783429743,788512387.1,1438873879,2021-11-14T00:00:00.000Z
0.798325854,0.896927155,0.703635731,0.729844946,1439637746,1341877153,2021-11-15T00:00:00.000Z
0.736756062,0.843078515,0.705483327,0.814614819,896056108.5,1498235724,2021-11-16T00:00:00.000Z
0.813930681,0.981401128,0.782567094,0.936012225,855758576.1,1725154576,2021-11-17T00:00:00.000Z
0.932315582,0.976625775,0.838771429,0.859625756,567356074.3,1586502451,2021-11-18T00:00:00.000Z
0.862009434,0.949104091,0.861999808,0.917162997,319092851.3,1693292397,2021-11-19T00:00:00.000Z
0.920556448,0.930938221,0.880954114,0.902473989,246552902.1,1666816133,2021-11-20T00:00:00.000Z
0.900862662,0.901209747,0.796460456,0.79843855,313955912.8,1475087082,2021-11-21T00:00:00.000Z
0.798431795,0.900219499,0.754334053,0.800787343,384385143.1,1479845718,2021-11-22T00:00:00.000Z
0.800103845,0.802324168,0.748176528,0.792829599,246400708.9,1464850964,2021-11-23T00:00:00.000Z
0.790888866,0.910514463,0.767484046,0.773496789,252781107.2,1429198659,2021-11-24T00:00:00.000Z
0.891200935,0.956873682,0.769957098,0.924036014,504594971.8,1708832736,2021-11-25T00:00:00.000Z
0.837859059,0.858313601,0.693578518,0.705292987,268091053.8,1305007729,2021-11-26T00:00:00.000Z
0.708135424,0.74080807,0.654925515,0.706539326,188799935.9,1307785019,2021-11-27T00:00:00.000Z
0.70515604,0.790050711,0.625072624,0.784285633,218825220.9,1452079177,2021-11-28T00:00:00.000Z
0.783606771,0.787761024,0.719109904,0.741761017,199144074.9,1373757080,2021-11-29T00:00:00.000Z
0.739743869,0.745542457,0.679092409,0.681427667,143577942,1262392605,2021-11-30T00:00:00.000Z
