open,high,low,close,volume,marketCap,timestamp
1.263743203,2.107849242,1.263743203,2.053188687,95619652.34,253022002.5,2021-10-01T00:00:00.000Z
2.053984589,2.063070791,1.635513265,1.724570187,73520136.17,212525134.6,2021-10-02T00:00:00.000Z
1.723787994,1.975523652,1.680440767,1.967920962,46728651.44,242514146.8,2021-10-03T00:00:00.000Z
1.975916745,2.060398392,1.853625704,1.956959883,53134610.62,241163372.7,2021-10-04T00:00:00.000Z
1.969946031,2.133809635,1.841297786,1.85457664,43750733.38,228546308.6,2021-10-05T00:00:00.000Z
1.85536623,1.945630803,1.677714533,1.866988964,34909538.62,230075925,2021-10-06T00:00:00.000Z
1.868742498,1.912049865,1.804189298,1.871249985,16789607.49,230601026.3,2021-10-07T00:00:00.000Z
1.874102655,1.889366866,1.731221513,1.737636126,16207478.3,214135298.5,2021-10-08T00:00:00.000Z
1.733744526,1.762749493,1.53175655,1.728218571,26633260.09,212974738.5,2021-10-09T00:00:00.000Z
1.723591778,1.723591778,1.541996634,1.555017457,13893027.39,191630527.4,2021-10-10T00:00:00.000Z
1.554929226,1.593072732,1.434093766,1.506343309,17096958.37,185632232.8,2021-10-11T00:00:00.000Z
1.492336864,1.780800872,1.394410636,1.64032313,32401437.53,202143059.6,2021-10-12T00:00:00.000Z
1.639493331,1.659775258,1.580735668,1.612645655,11782215.91,198732262.4,2021-10-13T00:00:00.000Z
1.613339041,1.911278863,1.60865879,1.907735657,35839312.6,235097290,2021-10-14T00:00:00.000Z
1.900633976,1.902019617,1.708429758,1.718051623,26711538.63,211721828,2021-10-15T00:00:00.000Z
1.714987464,1.7740767,1.669807922,1.705754774,14585106.66,210206442.1,2021-10-16T00:00:00.000Z
1.706390747,1.82821168,1.688407536,1.779873402,14109107.01,219340353.5,2021-10-17T00:00:00.000Z
1.779871216,1.813637866,1.717316482,1.789484023,14727233.02,220524705.8,2021-10-18T00:00:00.000Z
1.788736702,1.988969647,1.780852877,1.955786348,29396897.34,241018753.6,2021-10-19T00:00:00.000Z
1.95292215,2.071521614,1.90650275,2.070288669,26110345.88,255129296.3,2021-10-20T00:00:00.000Z
2.071920611,2.609148554,2.071920611,2.489238519,64526773.98,306758029.1,2021-10-21T00:00:00.000Z
